"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02-13","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001047","","","","6"
"2023-02-13","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1283","","","","4"
"2023-02-13","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4491","","","","4"
"2023-02-13","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04415","","","","5"
"2023-02-13","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0708","","","","4"
"2023-02-13","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6178","","","","4"
"2023-02-13","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3343","","","","4"
"2023-02-13","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-14","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9311","","","","4"
"2023-02-14","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2577","","","","4"
"2023-02-14","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1956","","","","4"
"2023-02-14","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4330","","","","4"
"2023-02-14","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.170004","","","","6"
"2023-02-14","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01610","","","","5"
"2023-02-14","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000088","","","","6"
"2023-02-14","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01004","","","","5"
"2023-02-14","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07195","","","","5"
"2023-02-14","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8455","","","","4"
"2023-02-14","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1316","","","","4"
"2023-02-14","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3457","","","","4"
"2023-02-14","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01812","","","t","5"
"2023-02-14","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3557","","","t","4"
"2023-02-14","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0047","","","","4"
"2023-02-14","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07464","","","","5"
"2023-02-14","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001050","","","","6"
"2023-02-14","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1289","","","","4"
"2023-02-14","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4494","","","","4"
"2023-02-14","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04413","","","","5"
"2023-02-14","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0708","","","","4"
"2023-02-14","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6250","","","","4"
"2023-02-14","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3345","","","","4"
"2023-02-14","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-15","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9238","","","","4"
"2023-02-15","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2569","","","","4"
"2023-02-15","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1957","","","","4"
"2023-02-15","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4322","","","","4"
"2023-02-15","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.170867","","","","6"
"2023-02-15","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01619","","","","5"
"2023-02-15","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000088","","","","6"
"2023-02-15","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01000","","","","5"
"2023-02-15","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07198","","","","5"
"2023-02-15","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8411","","","","4"
"2023-02-15","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1312","","","","4"
"2023-02-15","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3475","","","","4"
"2023-02-15","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01800","","","t","5"
"2023-02-15","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3575","","","t","4"
"2023-02-15","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0033","","","","4"
"2023-02-15","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07431","","","","5"
"2023-02-15","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001042","","","","6"
"2023-02-15","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1285","","","","4"
"2023-02-15","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4504","","","","4"
"2023-02-15","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04416","","","","5"
"2023-02-15","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0711","","","","4"
"2023-02-15","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6115","","","","4"
"2023-02-15","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3411","","","","4"
"2023-02-15","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-16","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9256","","","","4"
"2023-02-16","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2569","","","","4"
"2023-02-16","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1959","","","","4"
"2023-02-16","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4357","","","","4"
"2023-02-16","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.171219","","","","6"
"2023-02-16","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01624","","","","5"
"2023-02-16","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2023-02-16","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01003","","","","5"
"2023-02-16","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07246","","","","5"
"2023-02-16","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8420","","","","4"
"2023-02-16","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1311","","","","4"
"2023-02-16","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3483","","","","4"
"2023-02-16","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01799","","","t","5"
"2023-02-16","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3583","","","t","4"
"2023-02-16","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0060","","","","4"
"2023-02-16","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07404","","","","5"
"2023-02-16","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001042","","","","6"
"2023-02-16","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1287","","","","4"
"2023-02-16","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4532","","","","4"
"2023-02-16","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04432","","","","5"
"2023-02-16","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0713","","","","4"
"2023-02-16","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6138","","","","4"
"2023-02-16","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3439","","","","4"
"2023-02-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-17","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9254","","","","4"
"2023-02-17","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2603","","","","4"
"2023-02-17","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1963","","","","4"
"2023-02-17","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4393","","","","4"
"2023-02-17","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.171917","","","","6"
"2023-02-17","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01630","","","","5"
"2023-02-17","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2023-02-17","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01004","","","","5"
"2023-02-17","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07316","","","","5"
"2023-02-17","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8406","","","","4"
"2023-02-17","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1308","","","","4"
"2023-02-17","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3509","","","","4"
"2023-02-17","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01819","","","t","5"
"2023-02-17","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3597","","","t","4"
"2023-02-17","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0084","","","","4"
"2023-02-17","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07467","","","","5"
"2023-02-17","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001039","","","","6"
"2023-02-17","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1287","","","","4"
"2023-02-17","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4547","","","","4"
"2023-02-17","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04435","","","","5"
"2023-02-17","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0715","","","","4"
"2023-02-17","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6200","","","","4"
"2023-02-17","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3487","","","","4"
"2023-02-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-18","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-02-18","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","","..","","","4"
"2023-02-18","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","","..","","","4"
"2023-02-18","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","","..","","","4"
"2023-02-18","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","","..","","","6"
"2023-02-18","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","","..","","","5"
"2023-02-18","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","","..","","","6"
"2023-02-18","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-02-18","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","","..","","","5"
"2023-02-18","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","","..","","","4"
"2023-02-18","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","","..","","","4"
"2023-02-18","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","","..","","","4"
"2023-02-18","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","","..","","t","5"
"2023-02-18","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","","..","","t","4"
"2023-02-18","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","","..","","","4"
"2023-02-18","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","","..","","","5"
"2023-02-18","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","","..","","","6"
"2023-02-18","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","","..","","","4"
"2023-02-18","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","","..","","","4"
"2023-02-18","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","","..","","","5"
"2023-02-18","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","","..","","","4"
"2023-02-18","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","","..","","","4"
"2023-02-18","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-19","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-02-19","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","","..","","","4"
"2023-02-19","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","","..","","","4"
"2023-02-19","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","","..","","","4"
"2023-02-19","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","","..","","","6"
"2023-02-19","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","","..","","","5"
"2023-02-19","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","","..","","","6"
"2023-02-19","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-02-19","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","","..","","","5"
"2023-02-19","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","","..","","","4"
"2023-02-19","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","","..","","","4"
"2023-02-19","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","","..","","","4"
"2023-02-19","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","","..","","t","5"
"2023-02-19","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","","..","","t","4"
"2023-02-19","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","","..","","","4"
"2023-02-19","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","","..","","","5"
"2023-02-19","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","","..","","","6"
"2023-02-19","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","","..","","","4"
"2023-02-19","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","","..","","","4"
"2023-02-19","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","","..","","","5"
"2023-02-19","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","","..","","","4"
"2023-02-19","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","","..","","","4"
"2023-02-19","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-20","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-02-20","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","","..","","","4"
"2023-02-20","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","","..","","","4"
"2023-02-20","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","","..","","","4"
"2023-02-20","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","","..","","","6"
"2023-02-20","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","","..","","","5"
"2023-02-20","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","","..","","","6"
"2023-02-20","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-02-20","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","","..","","","5"
"2023-02-20","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","","..","","","4"
"2023-02-20","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","","..","","","4"
"2023-02-20","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","","..","","","4"
"2023-02-20","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","","..","","t","5"
"2023-02-20","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","","..","","t","4"
"2023-02-20","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","","..","","","4"
"2023-02-20","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","","..","","","5"
"2023-02-20","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","","..","","","6"
"2023-02-20","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","","..","","","4"
"2023-02-20","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","","..","","","4"
"2023-02-20","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","","..","","","5"
"2023-02-20","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","","..","","","4"
"2023-02-20","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","","..","","","4"
"2023-02-20","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-20","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-21","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9278","","","","4"
"2023-02-21","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2615","","","","4"
"2023-02-21","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1966","","","","4"
"2023-02-21","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4405","","","","4"
"2023-02-21","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.172300","","","","6"
"2023-02-21","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01631","","","","5"
"2023-02-21","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2023-02-21","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01002","","","","5"
"2023-02-21","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07342","","","","5"
"2023-02-21","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8406","","","","4"
"2023-02-21","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1313","","","","4"
"2023-02-21","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3527","","","","4"
"2023-02-21","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01804","","","t","5"
"2023-02-21","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3603","","","t","4"
"2023-02-21","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0093","","","","4"
"2023-02-21","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07403","","","","5"
"2023-02-21","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001036","","","","6"
"2023-02-21","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1306","","","","4"
"2023-02-21","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4584","","","","4"
"2023-02-21","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04430","","","","5"
"2023-02-21","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0716","","","","4"
"2023-02-21","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6366","","","","4"
"2023-02-21","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3516","","","","4"
"2023-02-21","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-22","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9234","","","","4"
"2023-02-22","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2618","","","","4"
"2023-02-22","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1965","","","","4"
"2023-02-22","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4393","","","","4"
"2023-02-22","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.172608","","","","6"
"2023-02-22","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01635","","","","5"
"2023-02-22","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2023-02-22","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01005","","","","5"
"2023-02-22","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07374","","","","5"
"2023-02-22","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8440","","","","4"
"2023-02-22","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1311","","","","4"
"2023-02-22","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3546","","","","4"
"2023-02-22","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01798","","","t","5"
"2023-02-22","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3610","","","t","4"
"2023-02-22","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0109","","","","4"
"2023-02-22","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07440","","","","5"
"2023-02-22","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001040","","","","6"
"2023-02-22","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1303","","","","4"
"2023-02-22","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4572","","","","4"
"2023-02-22","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04437","","","","5"
"2023-02-22","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0717","","","","4"
"2023-02-22","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6351","","","","4"
"2023-02-22","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3542","","","","4"
"2023-02-22","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-23","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9222","","","","4"
